timestamp,code,round,team,status,reason
2026-03-31 16:03:00,TNS 272,2,ทีม A,แก้ไขเรียบร้อย,
2026-04-03 20:05:00,TNS 056,2,ทีม A,แก้ไขเรียบร้อย,
2026-03-10 09:41:00,MS 040,2,ทีม B,แก้ไขเรียบร้อย,
2026-03-16 19:18:00,SS 016,2,ทีม B,แก้ไขเรียบร้อย,
2026-03-09 16:53:00,ES 111,2,ทีม A,แก้ไขเรียบร้อย,
2026-04-12 13:55:00,TNS 176,2,ทีม B,แก้ไขเรียบร้อย,
2026-03-30 16:59:00,ES 528,2,ทีม B,แก้ไขเรียบร้อย,
2026-03-09 19:34:00,ES 420,2,ทีม A,แก้ไขเรียบร้อย,
2026-03-30 18:47:00,SS 157,2,ทีม B,แก้ไขเรียบร้อย,
2026-04-10 16:19:00,NS 041,2,ทีม B,แก้ไขเรียบร้อย,
2026-03-15 20:05:00,ES 468,2,ทีม B,แก้ไขเรียบร้อย,
2026-03-27 12:09:00,SS 184,2,ทีม B,แก้ไขเรียบร้อย,
2026-04-03 20:54:00,TNS 096,2,ทีม A,แก้ไขเรียบร้อย,
2026-03-31 16:00:00,TNS 106,2,ทีม B,แก้ไขเรียบร้อย,
2026-03-31 12:00:00,SS 213,2,ทีม B,แก้ไขเรียบร้อย,
2026-04-08 11:50:00,MS 155,2,ทีม A,แก้ไขเรียบร้อย,
2026-03-13 14:56:00,TNS 199,2,ทีม B,แก้ไขเรียบร้อย,
2026-03-11 19:47:00,SS 005,2,ทีม B,แก้ไขเรียบร้อย,
2026-03-15 12:05:00,TNS 165,2,ทีม B,แก้ไขเรียบร้อย,
2026-04-03 20:51:00,SS 122,2,ทีม B,แก้ไขเรียบร้อย,
2026-04-17 16:51:00,ES 407,2,ทีม B,แก้ไขเรียบร้อย,
2026-04-24 09:11:00,TNS 244,2,ทีม A,แก้ไขเรียบร้อย,
2026-04-10 15:39:00,TNS 137,2,ทีม B,แก้ไขเรียบร้อย,
2026-04-09 15:12:00,ES 401,2,ทีม B,แก้ไขเรียบร้อย,
2026-03-04 16:01:00,NS 053,2,ทีม A,แก้ไขเรียบร้อย,
2026-03-18 10:45:00,ES 368,2,ทีม B,แก้ไขไม่ได้,พื้นที่เข้าถึงลำบาก
2026-03-15 09:09:00,TNS 051,2,ทีม A,แก้ไขเรียบร้อย,
2026-03-22 14:19:00,ES 153,2,ทีม B,แก้ไขเรียบร้อย,
2026-04-14 20:02:00,ES 387,2,ทีม B,แก้ไขไม่ได้,รอวัสดุจาก supplier
2026-04-18 10:03:00,TNS 158,2,ทีม B,แก้ไขเรียบร้อย,
2026-03-05 16:30:00,NS 188,2,ทีม A,แก้ไขเรียบร้อย,
2026-04-23 12:52:00,ES 245,2,ทีม B,แก้ไขเรียบร้อย,
2026-03-08 20:45:00,MS 175,2,ทีม A,แก้ไขเรียบร้อย,
2026-03-29 11:47:00,ES 084,2,ทีม A,แก้ไขเรียบร้อย,
2026-04-17 20:06:00,NS 009,2,ทีม A,แก้ไขเรียบร้อย,
2026-04-13 12:59:00,ES 586,2,ทีม B,แก้ไขเรียบร้อย,
2026-04-16 08:47:00,SS 025,2,ทีม A,แก้ไขเรียบร้อย,
2026-04-10 12:12:00,ES 555,2,ทีม B,แก้ไขเรียบร้อย,
2026-04-25 18:13:00,ES 271,2,ทีม A,แก้ไขเรียบร้อย,
2026-03-28 13:00:00,SS 082,2,ทีม A,แก้ไขเรียบร้อย,
2026-04-07 09:25:00,ES 536,2,ทีม A,แก้ไขเรียบร้อย,
2026-03-03 17:50:00,ES 012,2,ทีม B,แก้ไขเรียบร้อย,
2026-03-10 13:49:00,MS 076,2,ทีม A,แก้ไขเรียบร้อย,
2026-04-01 09:43:00,NS 089,2,ทีม B,แก้ไขเรียบร้อย,
2026-04-18 18:03:00,ES 322,2,ทีม A,แก้ไขเรียบร้อย,
2026-03-10 19:34:00,ES 082,2,ทีม A,แก้ไขเรียบร้อย,
2026-03-15 13:35:00,ES 319,2,ทีม B,แก้ไขเรียบร้อย,
2026-03-29 19:12:00,SS 109,2,ทีม A,แก้ไขเรียบร้อย,
2026-03-23 19:08:00,ES 105,2,ทีม B,แก้ไขเรียบร้อย,
2026-04-01 19:28:00,TNS 239,2,ทีม B,แก้ไขเรียบร้อย,
2026-04-01 11:36:00,SS 167,2,ทีม A,แก้ไขเรียบร้อย,
2026-03-21 19:29:00,SS 147,2,ทีม B,แก้ไขเรียบร้อย,
2026-04-08 16:10:00,TNS 008,2,ทีม A,แก้ไขเรียบร้อย,
2026-03-29 12:52:00,MS 014,2,ทีม B,แก้ไขเรียบร้อย,
2026-03-30 08:49:00,NS 139,2,ทีม B,แก้ไขเรียบร้อย,
2026-04-26 08:39:00,TNS 275,2,ทีม B,แก้ไขเรียบร้อย,
2026-03-16 13:46:00,SS 058,2,ทีม A,แก้ไขเรียบร้อย,
2026-04-04 14:12:00,SS 012,2,ทีม B,แก้ไขเรียบร้อย,
2026-03-10 17:18:00,MS 135,2,ทีม B,แก้ไขเรียบร้อย,
2026-03-21 09:06:00,ES 150,2,ทีม A,แก้ไขเรียบร้อย,
2026-03-09 10:55:00,TNS 263,2,ทีม A,แก้ไขเรียบร้อย,
2026-04-01 11:06:00,TNS 102,2,ทีม A,แก้ไขเรียบร้อย,
2026-04-23 14:42:00,MS 050,2,ทีม B,แก้ไขเรียบร้อย,
2026-04-14 17:16:00,NS 212,2,ทีม A,แก้ไขเรียบร้อย,
2026-04-08 19:04:00,ES 455,2,ทีม A,แก้ไขเรียบร้อย,
2026-03-14 18:31:00,ES 381,2,ทีม A,แก้ไขเรียบร้อย,
2026-04-10 08:23:00,NS 202,2,ทีม B,แก้ไขเรียบร้อย,
2026-04-20 19:03:00,ES 140,2,ทีม B,แก้ไขเรียบร้อย,
2026-04-16 09:53:00,TNS 268,2,ทีม B,แก้ไขเรียบร้อย,
2026-03-14 16:06:00,NS 170,2,ทีม A,แก้ไขเรียบร้อย,
2026-04-04 14:12:00,ES 331,2,ทีม A,แก้ไขเรียบร้อย,
2026-03-16 17:40:00,MS 265,2,ทีม A,แก้ไขเรียบร้อย,
2026-04-05 14:47:00,NS 249,2,ทีม A,แก้ไขเรียบร้อย,
2026-04-06 13:43:00,NS 235,2,ทีม B,แก้ไขเรียบร้อย,
2026-03-28 09:10:00,MS 233,2,ทีม A,แก้ไขเรียบร้อย,
2026-04-02 13:42:00,ES 189,2,ทีม A,แก้ไขเรียบร้อย,
2026-04-08 15:59:00,MS 116,2,ทีม B,แก้ไขเรียบร้อย,
2026-04-05 13:54:00,ES 458,2,ทีม B,แก้ไขเรียบร้อย,
2026-04-10 14:52:00,ES 441,2,ทีม B,แก้ไขเรียบร้อย,
2026-04-06 16:13:00,TNS 011,2,ทีม B,แก้ไขเรียบร้อย,
2026-05-10 16:02:00,TNS 221,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-05 13:32:00,SS 012,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-22 19:25:00,TNS 177,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-19 16:05:00,ES 534,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-26 14:09:00,MS 139,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-16 17:47:00,NS 060,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-09 09:25:00,NS 050,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-05 20:08:00,MS 219,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-16 14:41:00,ES 001,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-24 16:15:00,TNS 140,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-25 14:20:00,ES 071,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-14 14:23:00,ES 597,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-12 17:41:00,SS 106,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-06 13:39:00,ES 034,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-15 08:59:00,NS 196,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-12 10:48:00,ES 281,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-02 11:39:00,MS 016,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-27 12:00:00,ES 014,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-04 12:28:00,MS 013,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-07 19:34:00,ES 460,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-17 20:16:00,ES 444,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-05 19:44:00,MS 044,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-22 16:02:00,ES 045,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-10 11:50:00,TNS 235,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-21 08:04:00,TNS 065,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-22 18:23:00,ES 580,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-28 18:24:00,SS 019,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-23 09:57:00,NS 183,3,ทีม B,แก้ไขไม่ได้,สภาพอากาศไม่เอื้ออำนวย
2026-05-20 16:05:00,SS 025,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-15 16:59:00,SS 054,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-17 12:21:00,SS 056,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-06 08:22:00,ES 321,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-10 11:32:00,ES 194,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-21 12:56:00,ES 078,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-27 08:35:00,NS 076,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-11 14:42:00,MS 129,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-13 16:43:00,ES 324,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-19 10:27:00,ES 288,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-11 15:34:00,ES 556,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-05 17:34:00,MS 153,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-10 19:45:00,SS 078,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-25 10:41:00,ES 525,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-18 16:46:00,ES 489,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-27 10:46:00,ES 538,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-14 14:19:00,ES 189,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-27 18:59:00,MS 225,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-07 09:08:00,SS 051,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-20 17:17:00,ES 450,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-08 18:01:00,TNS 156,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-25 15:08:00,ES 159,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-12 10:54:00,TNS 134,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-05 10:12:00,MS 064,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-25 08:59:00,NS 122,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-24 18:12:00,ES 359,3,ทีม A,แก้ไขไม่ได้,อุปกรณ์ไม่พอ รอเบิกเพิ่ม
2026-05-15 17:31:00,NS 134,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-08 14:25:00,TNS 092,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-27 14:46:00,SS 066,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-24 17:38:00,ES 196,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-15 15:52:00,SS 105,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-08 16:34:00,SS 202,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-18 14:33:00,ES 077,3,ทีม A,แก้ไขไม่ได้,ต้องใช้รถเครน
2026-05-15 14:56:00,TNS 149,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-10 15:10:00,MS 184,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-02 19:33:00,ES 161,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-21 15:05:00,TNS 255,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-19 19:34:00,ES 115,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-11 15:01:00,TNS 233,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-23 11:56:00,MS 085,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-11 19:41:00,MS 113,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-04 09:07:00,NS 023,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-03 16:45:00,MS 267,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-17 17:10:00,ES 247,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-02 20:10:00,TNS 232,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-22 10:10:00,ES 471,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-23 08:26:00,TNS 184,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-25 15:18:00,SS 223,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-05 11:00:00,SS 120,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-16 15:34:00,ES 024,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-16 11:13:00,SS 185,3,ทีม B,แก้ไขเรียบร้อย,
2026-05-15 09:38:00,TNS 250,3,ทีม A,แก้ไขเรียบร้อย,
2026-05-18 12:39:00,SS 181,3,ทีม A,แก้ไขเรียบร้อย,
2026-06-06 10:43:00,ES 101,4,ทีม B,แก้ไขเรียบร้อย,
2026-06-23 19:38:00,ES 383,4,ทีม A,แก้ไขเรียบร้อย,
2026-06-12 08:05:00,ES 308,4,ทีม B,แก้ไขไม่ได้,สภาพอากาศไม่เอื้ออำนวย
2026-06-13 09:48:00,ES 113,4,ทีม B,แก้ไขเรียบร้อย,
2026-06-03 12:30:00,SS 224,4,ทีม A,แก้ไขเรียบร้อย,
2026-06-28 12:21:00,MS 115,4,ทีม B,แก้ไขเรียบร้อย,
2026-06-23 11:39:00,ES 076,4,ทีม A,แก้ไขเรียบร้อย,
2026-06-24 18:33:00,ES 302,4,ทีม A,แก้ไขเรียบร้อย,
2026-06-23 17:59:00,ES 067,4,ทีม B,แก้ไขเรียบร้อย,
2026-06-28 13:16:00,TNS 019,4,ทีม B,แก้ไขเรียบร้อย,
2026-06-20 17:31:00,SS 069,4,ทีม B,แก้ไขเรียบร้อย,
2026-06-06 17:14:00,SS 122,4,ทีม B,แก้ไขเรียบร้อย,
2026-06-04 08:29:00,MS 009,4,ทีม A,แก้ไขไม่ได้,ต้องใช้รถเครน
2026-06-07 20:39:00,MS 079,4,ทีม B,แก้ไขเรียบร้อย,
2026-06-11 13:35:00,ES 180,4,ทีม A,แก้ไขเรียบร้อย,
2026-06-07 19:18:00,ES 224,4,ทีม B,แก้ไขเรียบร้อย,
